NAME,INSTALLED,FIXED-IN,TYPE,VULNERABILITY,SEVERITY,DATE,DESCRIPTION,COMBINED
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u4,deb,CVE-2020-25710,High,2021-05-28T11:15:07.593,'A flaw was found in OpenLDAP in versions before 2.4.56. This flaw allows an attacker who sends a malicious packet processed by OpenLDAP to force a failed assertion in csnNormalize23(). The highest threat from this vulnerability is to system availability.',libldap-common2.4.47+dfsg-3+deb10u22.4.47+dfsg-3+deb10u4debCVE-2020-25710High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u4,deb,CVE-2020-25709,High,2021-05-18T12:15:07.673,"'A flaw was found in OpenLDAP. This flaw allows an attacker who can send a malicious packet to be processed by OpenLDAP’s slapd server, to trigger an assertion failure. The highest threat from this vulnerability is to system availability.'",libldap-2.4-22.4.47+dfsg-3+deb10u22.4.47+dfsg-3+deb10u4debCVE-2020-25709High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u4,deb,CVE-2020-25709,High,2021-05-18T12:15:07.673,"'A flaw was found in OpenLDAP. This flaw allows an attacker who can send a malicious packet to be processed by OpenLDAP’s slapd server, to trigger an assertion failure. The highest threat from this vulnerability is to system availability.'",libldap-common2.4.47+dfsg-3+deb10u22.4.47+dfsg-3+deb10u4debCVE-2020-25709High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u3,deb,CVE-2020-25692,High,2020-12-08T01:15:12.133,"'A NULL pointer dereference was found in OpenLDAP server and was fixed in openldap 2.4.55, during a request for renaming RDNs. An unauthenticated attacker could remotely crash the slapd process by sending a specially crafted request, causing a Denial of Service.'",libldap-2.4-22.4.47+dfsg-3+deb10u22.4.47+dfsg-3+deb10u3debCVE-2020-25692High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u3,deb,CVE-2020-25692,High,2020-12-08T01:15:12.133,"'A NULL pointer dereference was found in OpenLDAP server and was fixed in openldap 2.4.55, during a request for renaming RDNs. An unauthenticated attacker could remotely crash the slapd process by sending a specially crafted request, causing a Denial of Service.'",libldap-common2.4.47+dfsg-3+deb10u22.4.47+dfsg-3+deb10u3debCVE-2020-25692High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2020-15719,Negligible,2020-07-14T14:15:17.667,"'libldap in certain third-party OpenLDAP packages has a certificate-validation flaw when the third-party package is asserting RFC6125 support. It considers CN even when there is a non-matching subjectAltName (SAN). This is fixed in, for example, openldap-2.4.46-10.el8 in Red Hat Enterprise Linux.'",libldap-2.4-22.4.47+dfsg-3+deb10u2 debCVE-2020-15719Negligible
libldap-common,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2020-15719,Negligible,2020-07-14T14:15:17.667,"'libldap in certain third-party OpenLDAP packages has a certificate-validation flaw when the third-party package is asserting RFC6125 support. It considers CN even when there is a non-matching subjectAltName (SAN). This is fixed in, for example, openldap-2.4.46-10.el8 in Red Hat Enterprise Linux.'",libldap-common2.4.47+dfsg-3+deb10u2 debCVE-2020-15719Negligible
libldap-2.4-2,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2017-17740,Negligible,2017-12-18T06:29:00.397,"'contrib/slapd-modules/nops/nops.c in OpenLDAP through 2.4.45, when both the nops module and the memberof overlay are enabled, attempts to free a buffer that was allocated on the stack, which allows remote attackers to cause a denial of service (slapd crash) via a member MODDN operation.'",libldap-2.4-22.4.47+dfsg-3+deb10u2 debCVE-2017-17740Negligible
libldap-common,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2017-17740,Negligible,2017-12-18T06:29:00.397,"'contrib/slapd-modules/nops/nops.c in OpenLDAP through 2.4.45, when both the nops module and the memberof overlay are enabled, attempts to free a buffer that was allocated on the stack, which allows remote attackers to cause a denial of service (slapd crash) via a member MODDN operation.'",libldap-common2.4.47+dfsg-3+deb10u2 debCVE-2017-17740Negligible
libldap-2.4-2,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2017-14159,Negligible,2017-09-05T18:29:00.133,"'slapd in OpenLDAP 2.4.45 and earlier creates a PID file after dropping privileges to a non-root account, which might allow local users to kill arbitrary processes by leveraging access to this non-root account for PID file modification before a root script executes a ""kill `cat /pathname`"" command, as demonstrated by openldap-initscript.'",libldap-2.4-22.4.47+dfsg-3+deb10u2 debCVE-2017-14159Negligible
libldap-common,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2017-14159,Negligible,2017-09-05T18:29:00.133,"'slapd in OpenLDAP 2.4.45 and earlier creates a PID file after dropping privileges to a non-root account, which might allow local users to kill arbitrary processes by leveraging access to this non-root account for PID file modification before a root script executes a ""kill `cat /pathname`"" command, as demonstrated by openldap-initscript.'",libldap-common2.4.47+dfsg-3+deb10u2 debCVE-2017-14159Negligible
libldap-2.4-2,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2015-3276,Negligible,2015-12-07T20:59:03.023,"'The nss_parse_ciphers function in libraries/libldap/tls_m.c in OpenLDAP does not properly parse OpenSSL-style multi-keyword mode cipher strings, which might cause a weaker than intended cipher to be used and allow remote attackers to have unspecified impact via unknown vectors.'",libldap-2.4-22.4.47+dfsg-3+deb10u2 debCVE-2015-3276Negligible
libldap-common,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2015-3276,Negligible,2015-12-07T20:59:03.023,"'The nss_parse_ciphers function in libraries/libldap/tls_m.c in OpenLDAP does not properly parse OpenSSL-style multi-keyword mode cipher strings, which might cause a weaker than intended cipher to be used and allow remote attackers to have unspecified impact via unknown vectors.'",libldap-common2.4.47+dfsg-3+deb10u2 debCVE-2015-3276Negligible
libnghttp2-14,1.36.0-2+deb10u1,1.36.0-2+deb10u2,deb,CVE-2020-11080,High,2020-06-03T23:15:11.073,"'In nghttp2 before version 1.41.0, the overly large HTTP/2 SETTINGS frame payload causes denial of service. The proof of concept attack involves a malicious client constructing a SETTINGS frame with a length of 14,400 bytes (2400 individual settings entries) over and over again. The attack causes the CPU to spike at 100%. nghttp2 v1.41.0 fixes this vulnerability. There is a workaround to this vulnerability. Implement nghttp2_on_frame_recv_callback callback, and if received frame is SETTINGS frame and the number of settings entries are large (e.g., > 32), then drop the connection.'",libnghttp2-141.36.0-2+deb10u11.36.0-2+deb10u2debCVE-2020-11080High
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u4,deb,CVE-2021-43527,Critical,2021-12-08T22:15:09.163,"'NSS (Network Security Services) versions prior to 3.73 or 3.68.1 ESR are vulnerable to a heap overflow when handling DER-encoded DSA or RSA-PSS signatures. Applications using NSS for handling signatures encoded within CMS, S/MIME, PKCS \\#7, or PKCS \\#12 are likely to be impacted. Applications using NSS for certificate validation or other TLS, X.509, OCSP or CRL functionality may be impacted, depending on how they configure NSS. *Note: This vulnerability does NOT impact Mozilla Firefox.* However, email clients and PDF viewers that use NSS for signature verification, such as Thunderbird, LibreOffice, Evolution and Evince are believed to be impacted. This vulnerability affects NSS < 3.73 and NSS < 3.68.1.'",libnss32:3.42.1-1+deb10u32:3.42.1-1+deb10u4debCVE-2021-43527Critical
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u6,deb,CVE-2020-12403,Critical,2021-05-27T19:15:07.953,"'A flaw was found in the way CHACHA20-POLY1305 was implemented in NSS in versions before 3.55. When using multi-part Chacha20, it could cause out-of-bounds reads. This issue was fixed by explicitly disabling multi-part ChaCha20 (which was not functioning correctly) and strictly enforcing tag length. The highest threat from this vulnerability is to confidentiality and system availability.'",libnss32:3.42.1-1+deb10u32:3.42.1-1+deb10u6debCVE-2020-12403Critical
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u6,deb,CVE-2023-0767,High,2023-06-02T17:15:10.440,"'An attacker could construct a PKCS 12 cert bundle in such a way that could allow for arbitrary memory writes via PKCS 12 Safe Bag attributes being mishandled. This vulnerability affects Firefox < 110, Thunderbird < 102.8, and Firefox ESR < 102.8.'",libnss32:3.42.1-1+deb10u32:3.42.1-1+deb10u6debCVE-2023-0767High
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u7,deb,CVE-2020-25648,High,2020-10-20T22:15:43.217,"'A flaw was found in the way NSS handled CCS (ChangeCipherSpec) messages in TLS 1.3. This flaw allows a remote attacker to send multiple CCS messages, causing a denial of service for servers compiled with the NSS library. The highest threat from this vulnerability is to system availability. This flaw affects NSS versions before 3.58.'",libnss32:3.42.1-1+deb10u32:3.42.1-1+deb10u7debCVE-2020-25648High
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u5,deb,CVE-2022-22747,Medium,2022-12-22T20:15:16.087,"'After accepting an untrusted certificate, handling an empty pkcs7 sequence as part of the certificate data could have lead to a crash. This crash is believed to be unexploitable. This vulnerability affects Firefox ESR < 91.5, Firefox < 96, and Thunderbird < 91.5.'",libnss32:3.42.1-1+deb10u32:3.42.1-1+deb10u5debCVE-2022-22747Medium
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u6,deb,CVE-2020-6829,Medium,2020-10-28T12:15:12.407,"'When performing EC scalar point multiplication, the wNAF point multiplication algorithm was used; which leaked partial information about the nonce used during signature generation. Given an electro-magnetic trace of a few signature generations, the private key could have been computed. This vulnerability affects Firefox < 80 and Firefox for Android < 80.'",libnss32:3.42.1-1+deb10u32:3.42.1-1+deb10u6debCVE-2020-6829Medium
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u6,deb,CVE-2020-12401,Medium,2020-10-08T14:15:11.250,"'During ECDSA signature generation, padding applied in the nonce designed to ensure constant-time scalar multiplication was removed, resulting in variable-time execution dependent on secret data. This vulnerability affects Firefox < 80 and Firefox for Android < 80.'",libnss32:3.42.1-1+deb10u32:3.42.1-1+deb10u6debCVE-2020-12401Medium
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u6,deb,CVE-2020-12400,Medium,2020-10-08T14:15:11.170,"'When converting coordinates from projective to affine, the modular inversion was not performed in constant time, resulting in a possible timing-based side channel attack. This vulnerability affects Firefox < 80 and Firefox for Android < 80.'",libnss32:3.42.1-1+deb10u32:3.42.1-1+deb10u6debCVE-2020-12400Medium
libnss3,2:3.42.1-1+deb10u3, ,deb,CVE-2017-11698,Negligible,2017-12-27T19:29:00.660,'Heap-based buffer overflow in the __get_page function in lib/dbm/src/h_page.c in Mozilla Network Security Services (NSS) allows context-dependent attackers to have unspecified impact using a crafted cert8.db file.',libnss32:3.42.1-1+deb10u3 debCVE-2017-11698Negligible
libnss3,2:3.42.1-1+deb10u3, ,deb,CVE-2017-11697,Negligible,2017-12-27T19:29:00.613,'The __hash_open function in hash.c:229 in Mozilla Network Security Services (NSS) allows context-dependent attackers to cause a denial of service (floating point exception and crash) via a crafted cert8.db file.',libnss32:3.42.1-1+deb10u3 debCVE-2017-11697Negligible
libnss3,2:3.42.1-1+deb10u3, ,deb,CVE-2017-11696,Negligible,2017-12-27T19:29:00.567,'Heap-based buffer overflow in the __hash_open function in lib/dbm/src/hash.c in Mozilla Network Security Services (NSS) allows context-dependent attackers to have unspecified impact using a crafted cert8.db file.',libnss32:3.42.1-1+deb10u3 debCVE-2017-11696Negligible
libnss3,2:3.42.1-1+deb10u3, ,deb,CVE-2017-11695,Negligible,2017-12-27T19:29:00.503,'Heap-based buffer overflow in the alloc_segs function in lib/dbm/src/hash.c in Mozilla Network Security Services (NSS) allows context-dependent attackers to have unspecified impact using a crafted cert8.db file.',libnss32:3.42.1-1+deb10u3 debCVE-2017-11695Negligible
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-19246,Low,2019-11-25T17:15:11.887,"'Oniguruma through 6.9.3, as used in PHP 7.3.x and other products, has a heap-based buffer over-read in str_lower_case_match in regexec.c.'",libonig56.9.1-1(won't fix)debCVE-2019-19246Low
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-19204,Low,2019-11-21T21:15:11.577,"'An issue was discovered in Oniguruma 6.x before 6.9.4_rc2. In the function fetch_interval_quantifier (formerly known as fetch_range_quantifier) in regparse.c, PFETCH is called without checking PEND. This leads to a heap-based buffer over-read.'",libonig56.9.1-1(won't fix)debCVE-2019-19204Low
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-19203,Low,2019-11-21T21:15:11.497,"'An issue was discovered in Oniguruma 6.x before 6.9.4_rc2. In the function gb18030_mbc_enc_len in file gb18030.c, a UChar pointer is dereferenced without checking if it passed the end of the matched string. This leads to a heap-based buffer over-read.'",libonig56.9.1-1(won't fix)debCVE-2019-19203Low
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-19012,Low,2019-11-17T18:15:11.440,"'An integer overflow in the search_in_range function in regexec.c in Oniguruma 6.x before 6.9.4_rc2 leads to an out-of-bounds read, in which the offset of this read is under the control of an attacker. (This only affects the 32-bit compiled version). Remote attackers can cause a denial-of-service or information disclosure, or possibly have unspecified other impact, via a crafted regular expression.'",libonig56.9.1-1(won't fix)debCVE-2019-19012Low
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-16163,Low,2019-09-09T17:15:13.347,'Oniguruma before 6.9.3 allows Stack Exhaustion in regcomp.c because of recursion in regparse.c.',libonig56.9.1-1(won't fix)debCVE-2019-16163Low
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-13225,Low,2019-07-10T14:15:11.700,"'A NULL Pointer Dereference in match_at() in regexec.c in Oniguruma 6.9.2 allows attackers to potentially cause denial of service by providing a crafted regular expression. Oniguruma issues often affect Ruby, as well as common optional libraries for PHP and Rust.'",libonig56.9.1-1(won't fix)debCVE-2019-13225Low
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-13224,Low,2019-07-10T14:15:11.607,"'A use-after-free in onig_new_deluxe() in regext.c in Oniguruma 6.9.2 allows attackers to potentially cause information disclosure, denial of service, or possibly code execution by providing a crafted regular expression. The attacker provides a pair of a regex pattern and a string, with a multi-byte encoding that gets handled by onig_new_deluxe(). Oniguruma issues often affect Ruby, as well as common optional libraries for PHP and Rust.'",libonig56.9.1-1(won't fix)debCVE-2019-13224Low
libpcre2-8-0,10.32-5,10.32-5+deb10u1,deb,CVE-2019-20454,High,2020-02-14T14:15:10.593,"'An out-of-bounds read was discovered in PCRE before 10.34 when the pattern \\X is JIT compiled and used to match specially crafted subjects in non-UTF mode. Applications that use PCRE to parse untrusted input may be vulnerable to this flaw, which would allow an attacker to crash the application. The flaw occurs in do_extuni_no_utf in pcre2_jit_compile.c.'",libpcre2-8-010.32-510.32-5+deb10u1debCVE-2019-20454High
libpython-stdlib,2.7.16-1, ,deb,CVE-2008-4108,Negligible,2008-09-18T17:59:33.093,'Tools/faqwiz/move-faqwiz.sh (aka the generic FAQ wizard moving tool) in Python 2.4.5 might allow local users to overwrite arbitrary files via a symlink attack on a tmp$RANDOM.tmp temporary file.  NOTE: there may not be common usage scenarios in which tmp$RANDOM.tmp is located in an untrusted directory.',libpython-stdlib2.7.16-1 debCVE-2008-4108Negligible
libpython2-stdlib,2.7.16-1, ,deb,CVE-2008-4108,Negligible,2008-09-18T17:59:33.093,'Tools/faqwiz/move-faqwiz.sh (aka the generic FAQ wizard moving tool) in Python 2.4.5 might allow local users to overwrite arbitrary files via a symlink attack on a tmp$RANDOM.tmp temporary file.  NOTE: there may not be common usage scenarios in which tmp$RANDOM.tmp is located in an untrusted directory.',libpython2-stdlib2.7.16-1 debCVE-2008-4108Negligible
python,2.7.16-1, ,deb,CVE-2008-4108,Negligible,2008-09-18T17:59:33.093,'Tools/faqwiz/move-faqwiz.sh (aka the generic FAQ wizard moving tool) in Python 2.4.5 might allow local users to overwrite arbitrary files via a symlink attack on a tmp$RANDOM.tmp temporary file.  NOTE: there may not be common usage scenarios in which tmp$RANDOM.tmp is located in an untrusted directory.',python2.7.16-1 debCVE-2008-4108Negligible
python-minimal,2.7.16-1, ,deb,CVE-2008-4108,Negligible,2008-09-18T17:59:33.093,'Tools/faqwiz/move-faqwiz.sh (aka the generic FAQ wizard moving tool) in Python 2.4.5 might allow local users to overwrite arbitrary files via a symlink attack on a tmp$RANDOM.tmp temporary file.  NOTE: there may not be common usage scenarios in which tmp$RANDOM.tmp is located in an untrusted directory.',python-minimal2.7.16-1 debCVE-2008-4108Negligible
python2,2.7.16-1, ,deb,CVE-2008-4108,Negligible,2008-09-18T17:59:33.093,'Tools/faqwiz/move-faqwiz.sh (aka the generic FAQ wizard moving tool) in Python 2.4.5 might allow local users to overwrite arbitrary files via a symlink attack on a tmp$RANDOM.tmp temporary file.  NOTE: there may not be common usage scenarios in which tmp$RANDOM.tmp is located in an untrusted directory.',python22.7.16-1 debCVE-2008-4108Negligible
python2-minimal,2.7.16-1, ,deb,CVE-2008-4108,Negligible,2008-09-18T17:59:33.093,'Tools/faqwiz/move-faqwiz.sh (aka the generic FAQ wizard moving tool) in Python 2.4.5 might allow local users to overwrite arbitrary files via a symlink attack on a tmp$RANDOM.tmp temporary file.  NOTE: there may not be common usage scenarios in which tmp$RANDOM.tmp is located in an untrusted directory.',python2-minimal2.7.16-1 debCVE-2008-4108Negligible
