NAME,INSTALLED,FIXED-IN,TYPE,VULNERABILITY,SEVERITY
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2020-27840,Negligible
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2023-4154,Unknown
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-25720,Unknown
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u5,deb,CVE-2022-40304,High
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u5,deb,CVE-2022-40303,High
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u3,deb,CVE-2022-23308,High
libxml2,2.9.4+dfsg1-7+b3,(won't fix),deb,CVE-2022-2309,High
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u2,deb,CVE-2021-3518,High
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u2,deb,CVE-2021-3517,High
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u2,deb,CVE-2021-3516,High
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u1,deb,CVE-2020-7595,High
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u1,deb,CVE-2019-20388,High
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u1,deb,CVE-2019-19956,High
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u1,deb,CVE-2018-14404,High
libxml2,2.9.4+dfsg1-7+b3,(won't fix),deb,CVE-2017-16932,High
libxml2,2.9.4+dfsg1-7+b3,(won't fix),deb,CVE-2023-45322,Medium
libxml2,2.9.4+dfsg1-7+b3,(won't fix),deb,CVE-2023-39615,Medium
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u6,deb,CVE-2023-29469,Medium
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u6,deb,CVE-2023-28484,Medium
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u4,deb,CVE-2022-29824,Medium
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u2,deb,CVE-2021-3541,Medium
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u2,deb,CVE-2021-3537,Medium
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u2,deb,CVE-2020-24977,Medium
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u1,deb,CVE-2018-14567,Medium
libxml2,2.9.4+dfsg1-7+b3,2.9.4+dfsg1-7+deb10u1,deb,CVE-2017-18258,Medium
libxml2,2.9.4+dfsg1-7+b3,(won't fix),deb,CVE-2016-9318,Medium
libxml2,2.9.4+dfsg1-7+b3,(won't fix),deb,CVE-2016-3709,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-45871,Critical
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-5717,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-5178,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4921,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4623,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4622,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-45862,High
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2023-4387,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-42753,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4244,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4208,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4207,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4206,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4128,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-40283,High
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2023-3812,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-3776,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-3640,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-3611,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-3609,High
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-35828,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-35827,High
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-35824,High
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-35823,High
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-35788,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-3567,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-35001,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-34319,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-3397,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-3390,High
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-3268,High
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-32233,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-31436,High
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-3141,High
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-3111,High
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-3090,High
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2023-28466,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-23559,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-21255,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-2124,High
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2023-20938,High
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-2007,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1989,High
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2023-1838,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1829,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1670,High
linux-libc-dev,4.19.132-1,4.19.171-1,deb,CVE-2023-1390,High
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-1380,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1281,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1118,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1078,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-1077,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-0461,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-0386,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-0266,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-0045,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-0030,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-47521,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-47520,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-47519,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-47518,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2022-4744,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2022-45934,High
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2022-45919,High
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2022-45886,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-43945,High
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-4378,High
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-42896,High
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-41858,High
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-4095,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-39189,High
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-36946,High
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-3649,High
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-3640,High
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-3635,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-3566,High
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-3565,High
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-3564,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2022-3545,High
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2022-3424,High
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-32981,High
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-3239,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-32250,High
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-3202,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-3176,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-30594,High
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-3028,High
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-2978,High
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-2977,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-2964,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-29581,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-28390,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-27666,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-27223,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-26490,High
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-2639,High
linux-libc-dev,4.19.132-1,4.19.235-1,deb,CVE-2022-24958,High
linux-libc-dev,4.19.132-1,4.19.235-1,deb,CVE-2022-23042,High
linux-libc-dev,4.19.132-1,4.19.235-1,deb,CVE-2022-23041,High
linux-libc-dev,4.19.132-1,4.19.235-1,deb,CVE-2022-23040,High
linux-libc-dev,4.19.132-1,4.19.235-1,deb,CVE-2022-23039,High
linux-libc-dev,4.19.132-1,4.19.235-1,deb,CVE-2022-23038,High
linux-libc-dev,4.19.132-1,4.19.235-1,deb,CVE-2022-23037,High
linux-libc-dev,4.19.132-1,4.19.235-1,deb,CVE-2022-23036,High
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-20566,High
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-20422,High
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-20421,High
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2022-20368,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2022-20141,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1734,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1729,High
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-1679,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-1678,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1652,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1419,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1353,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1199,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1048,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1012,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2022-1011,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2022-0850,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-0492,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-0435,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2022-0330,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-45485,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-45469,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-44733,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-42252,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-4202,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-42008,High
linux-libc-dev,4.19.132-1,4.19.249-2,deb,CVE-2021-4197,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-41864,High
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-4157,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-4083,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-40490,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2021-4037,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-39713,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-39698,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-39686,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-39685,High
linux-libc-dev,4.19.132-1,4.19.152-1,deb,CVE-2021-39634,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2021-3864,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2021-3847,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-38300,High
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2021-38207,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-38160,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-3760,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-37576,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-3752,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-3743,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-3656,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-3653,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-3640,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-3612,High
linux-libc-dev,4.19.132-1,4.19.194-3,deb,CVE-2021-3609,High
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-3506,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-35039,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2021-3493,High
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-3483,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-3444,High
linux-libc-dev,4.19.132-1,4.19.194-3,deb,CVE-2021-33909,High
linux-libc-dev,4.19.132-1,4.19.177-1,deb,CVE-2021-3348,High
linux-libc-dev,4.19.132-1,4.19.171-2,deb,CVE-2021-3347,High
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-33034,High
linux-libc-dev,4.19.132-1,4.19.181-1,deb,CVE-2021-33033,High
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-32399,High
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-29154,High
linux-libc-dev,4.19.132-1,4.19.181-1,deb,CVE-2021-28660,High
linux-libc-dev,4.19.132-1,4.19.181-1,deb,CVE-2021-27365,High
linux-libc-dev,4.19.132-1,4.19.181-1,deb,CVE-2021-27364,High
linux-libc-dev,4.19.132-1,4.19.177-1,deb,CVE-2021-26930,High
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-23134,High
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-23133,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-22600,High
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2021-22555,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2021-22543,High
linux-libc-dev,4.19.132-1,4.19.232-1,deb,CVE-2021-20322,High
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2021-1048,High
linux-libc-dev,4.19.132-1,4.19.181-1,deb,CVE-2021-0512,High
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-36386,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2020-36385,High
linux-libc-dev,4.19.132-1,4.19.171-1,deb,CVE-2020-35519,High
linux-libc-dev,4.19.132-1,4.19.171-2,deb,CVE-2020-29661,High
linux-libc-dev,4.19.132-1,4.19.171-2,deb,CVE-2020-29569,High
linux-libc-dev,4.19.132-1,4.19.171-2,deb,CVE-2020-28374,High
linux-libc-dev,4.19.132-1,4.19.171-2,deb,CVE-2020-27815,High
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-25705,High
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2020-25672,High
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2020-25671,High
linux-libc-dev,4.19.132-1,4.19.194-1,deb,CVE-2020-25670,High
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-25669,High
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-25668,High
linux-libc-dev,4.19.132-1,4.19.152-1,deb,CVE-2020-25645,High
linux-libc-dev,4.19.132-1,4.19.152-1,deb,CVE-2020-25643,High
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-25212,High
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2020-16119,High
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-14386,High
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-14356,High
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-14351,High
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2020-12362,High
linux-libc-dev,4.19.132-1,4.19.152-1,deb,CVE-2020-12351,High
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2020-0466,High
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2020-0423,High
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2019-19816,High
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2019-19814,High
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2019-19770,High
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2019-19449,High
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-19448,High
linux-libc-dev,4.19.132-1,4.19.160-1,deb,CVE-2019-19377,High
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-19074,High
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-19061,High
linux-libc-dev,4.19.132-1,4.19.146-1,deb,CVE-2019-0145,High
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2013-7445,High
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-45863,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4569,Medium
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2023-4459,Medium
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2023-4385,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-42755,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-42754,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4273,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4194,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4133,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4132,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-4010,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-39194,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-39193,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-39192,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-39189,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-3863,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-3772,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-37454,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-37453,Medium
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-34256,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-3358,Medium
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-3338,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-33288,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-33203,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-32269,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-3220,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-3212,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-3161,Medium
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2023-3159,Medium
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-31084,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-31083,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-31082,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-30772,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-30456,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-3022,Medium
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2023-3006,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-2985,Medium
linux-libc-dev,4.19.132-1,4.19.208-1,deb,CVE-2023-28772,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2023-2860,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-28328,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-26545,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2023-2513,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-23455,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-23454,Medium
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-2269,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-2194,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-2177,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-2162,Medium
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-20593,Medium
linux-libc-dev,4.19.132-1,(won't fix),deb,CVE-2023-20569,Medium
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2023-2002,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1998,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1990,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1859,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1855,Medium
linux-libc-dev,4.19.132-1,4.19.249-1,deb,CVE-2023-1637,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-1582,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2023-1382,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-1249,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-1206,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-1192,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2023-1095,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1079,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-1076,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1074,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-1073,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-0615,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-0597,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-0590,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-0459,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-0458,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2023-0394,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2023-0160,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2022-47929,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-4662,Medium
linux-libc-dev,4.19.132-1,4.19.289-1,deb,CVE-2022-45887,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-4543,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-4382,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-43750,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-42895,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-42703,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-4269,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-42329,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-42328,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-41850,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-41849,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-4129,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2022-41218,Medium
linux-libc-dev,4.19.132-1,4.19.289-2,deb,CVE-2022-40982,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-40768,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-40307,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-39842,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-39188,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-3903,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2022-3707,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-36879,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-3646,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-3643,Medium
linux-libc-dev,4.19.132-1,4.19.282-1,deb,CVE-2022-36280,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-3628,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-3621,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-3594,Medium
linux-libc-dev,4.19.132-1,4.19.260-1,deb,CVE-2022-3586,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-3567,Medium
linux-libc-dev,4.19.132-1,4.19.269-1,deb,CVE-2022-3524,Medium
linux-libc-dev,4.19.132-1, ,deb,CVE-2022-3523,Medium
